Date,Open,High,Low,Close,Adj Close,Volume
2023-08-03,14.950000,15.050000,14.750000,14.800000,14.758309,4483174
2023-08-04,14.900000,15.150000,14.850000,15.100000,15.057465,6204158
2023-08-07,15.200000,15.300000,14.350000,14.450000,14.409295,18924229
2023-08-08,14.550000,15.250000,14.250000,14.850000,14.808169,32836910
2023-08-09,14.950000,14.950000,14.300000,14.350000,14.309578,18526033
2023-08-10,14.450000,15.200000,14.000000,14.150000,14.110140,36825439
2023-08-11,14.250000,14.550000,14.250000,14.450000,14.409295,10436098
2023-08-14,14.500000,14.500000,13.950000,14.050000,14.010423,24920699
2023-08-16,14.050000,14.300000,13.850000,13.950000,13.910704,24524271
2023-08-17,13.950000,14.150000,13.750000,13.950000,13.910704,18682778
2023-08-18,13.900000,13.950000,13.700000,13.800000,13.761127,10924022
2023-08-21,13.850000,14.100000,13.800000,14.050000,14.010423,7923165
2023-08-22,14.050000,14.700000,14.050000,14.150000,14.110140,22741153
2023-08-23,14.250000,14.400000,14.150000,14.200000,14.160000,7800729
2023-08-24,14.300000,14.400000,14.000000,14.100000,14.060282,10765144
2023-08-25,14.100000,14.200000,13.850000,14.000000,13.960564,9964433
2023-08-28,14.000000,14.150000,14.000000,14.050000,14.010423,5595432
2023-08-29,14.150000,15.000000,14.100000,14.950000,14.907887,42424963
2023-08-30,15.000000,15.000000,14.400000,14.450000,14.409295,14999062
2023-08-31,14.550000,15.200000,14.350000,14.600000,14.558873,36980091
2023-09-01,14.600000,15.050000,14.450000,14.750000,14.708450,18190794
2023-09-04,14.900000,15.400000,14.800000,14.950000,14.907887,30094208
2023-09-05,15.100000,15.850000,14.950000,15.150000,15.107324,62330374
2023-09-06,15.350000,15.650000,14.650000,14.750000,14.708450,42676602
2023-09-07,14.850000,15.500000,14.850000,14.900000,14.858027,55858303
2023-09-08,15.100000,16.299999,15.100000,16.100000,16.054647,110250866
2023-09-11,16.549999,18.850000,16.549999,18.500000,18.447887,205318012
2023-09-12,18.900000,19.049999,16.400000,16.600000,16.553240,138008862
2023-09-13,16.850000,18.200001,16.450001,18.000000,17.949295,144122243
2023-09-14,18.299999,18.600000,17.150000,17.400000,17.350985,92411137
2023-09-15,17.500000,18.500000,17.450001,17.750000,17.699999,109395383
2023-09-18,17.950001,18.250000,17.400000,17.600000,17.600000,70810826
2023-09-20,17.700001,18.600000,17.500000,17.700001,17.700001,117211543
2023-09-21,17.799999,18.350000,17.500000,17.600000,17.600000,65717915
2023-09-22,17.750000,18.000000,17.000000,17.200001,17.200001,54154488
2023-09-25,17.250000,17.500000,17.100000,17.250000,17.250000,31487040
2023-09-26,17.350000,17.450001,17.100000,17.250000,17.250000,17799778
2023-09-27,17.350000,18.150000,17.200001,17.900000,17.900000,73902661
2023-09-28,18.000000,18.350000,17.500000,17.600000,17.600000,73683485
2023-09-29,17.750000,17.900000,17.600000,17.750000,17.750000,27266120
2023-10-03,17.750000,17.799999,17.500000,17.600000,17.600000,13576005
2023-10-04,17.600000,17.650000,17.049999,17.400000,17.400000,24721369
2023-10-05,17.549999,19.900000,17.549999,19.700001,19.700001,248235596
2023-10-06,19.799999,20.900000,19.150000,20.250000,20.250000,151137441
2023-10-09,19.950001,21.400000,19.250000,20.400000,20.400000,173092443
2023-10-10,20.850000,22.799999,20.250000,22.250000,22.250000,214609895
2023-10-11,22.799999,23.000000,21.400000,21.600000,21.600000,136335040
2023-10-12,21.900000,22.650000,21.350000,21.900000,21.900000,85622246
2023-10-13,21.850000,22.250000,20.500000,20.900000,20.900000,60498357
2023-10-16,21.049999,21.400000,20.549999,21.000000,21.000000,30957612
2023-10-17,21.150000,21.250000,20.250000,20.400000,20.400000,28410716
2023-10-18,20.400000,21.150000,19.850000,20.049999,20.049999,31758250
2023-10-19,20.000000,21.049999,19.900000,20.500000,20.500000,26811572
2023-10-20,20.700001,20.700001,20.100000,20.200001,20.200001,15601502
2023-10-23,20.250000,20.299999,18.549999,18.750000,18.750000,30967783
2023-10-25,19.450001,19.549999,18.049999,18.600000,18.600000,37130918
2023-10-26,18.600000,18.799999,17.750000,18.650000,18.650000,26863511
2023-10-27,18.700001,19.299999,18.700001,18.950001,18.950001,20934791
2023-10-30,18.950001,19.400000,18.850000,19.049999,19.049999,16457123
2023-10-31,19.200001,19.500000,18.950001,19.100000,19.100000,13226948
2023-11-01,19.200001,19.299999,18.799999,18.950001,18.950001,19378367
2023-11-02,19.200001,20.299999,18.799999,19.650000,19.650000,40758706
2023-11-03,19.799999,20.200001,19.299999,19.600000,19.600000,30141999
2023-11-06,19.799999,20.900000,19.299999,20.600000,20.600000,75968459
2023-11-07,20.799999,20.799999,20.000000,20.299999,20.299999,36058587
2023-11-08,20.400000,20.750000,20.049999,20.200001,20.200001,23572483
2023-11-09,20.299999,20.350000,19.900000,20.049999,20.049999,18742479
2023-11-10,19.950001,20.150000,19.750000,20.000000,20.000000,15837013
2023-11-13,20.150000,21.850000,19.950001,21.600000,21.600000,89500571
2023-11-15,21.850000,22.299999,21.100000,22.100000,22.100000,64908335
2023-11-16,22.049999,22.600000,21.400000,21.650000,21.650000,46021144
2023-11-17,21.750000,22.549999,21.650000,21.950001,21.950001,51739869
